28/05/2021	1.0725	0.3465	2.6407	7.3681
29/05/2021	1.0571	0.3476	2.52167	6.34507
30/05/2021	1.0721	0.3588	2.56	5.42
31/05/2021	1.0866	0.3637	2.74882	4.61848
01/06/2021	0.9857	0.3517	3.07144	3.975
02/06/2021	0.853	0.3402	3.50284	3.52762
03/06/2021	0.7754	0.3351	4.01146	3.3088
04/06/2021	0.7289	0.334	4.5609	3.33437
05/06/2021	0.7864	0.329	5.1112	3.59315
06/06/2021	0.7654	0.3208	5.62	4.04
07/06/2021	0.6931	0.3098	6.04374	4.59466
08/06/2021	0.6273	0.3073	6.33953	5.14771
09/06/2021	0.5781	0.3	6.46818	5.57369
10/06/2021	0.4763	0.2858	6.39867	5.74991
11/06/2021	0.3673	0.2658	6.11402	5.57813
12/06/2021	0.2582	0.2426	5.61776	5.00539
